Unnamed: 0,r_id,recipe,Calories.kcal.,Moisture.g.,Protein.g.,Crude_fat.g.,Saturated_fat.g.,Ash.g.,Carbohydrate.g.,Dietary_fiber.g.,Na.mg.,K.mg.,Ca.mg.,Mg.mg.,Fe.mg.,Zn.mg.,P.mg.,VitaminA.IU.,VitaminE.mg.,VitaminB_group,VitaminC.mg.,Fatty_acid_S.mg.,Fatty_acid_M.mg.,Fatty_acid_P.mg.,Amino_acid.mg.,Cholesterol.mg.,Cluster
19718,10000258,(煮食影片) 巧克力牛軋糖 鳥結糖,483.6853,9.7015,16.3488,28.9905,12.2121,2.2397,42.7196,4.7511,91.1792,679.3283,219.0938,100.1638,1.492,1.8752,335.282,515.5743,3.1060000000000003,28.7405,5.0332,12212.0853,11626.373,5103.2616,17481.2178,35.154,4
19719,10000291,(零失敗) 青蔥醬 - 簡單2步驟,364.8747,53.1727,0.78,39.3386,6.3615,2.8439,3.8795,1.3278,481.4071,1037.8376,68.2304,20.3949,1.3532,0.8491,46.7276,219.6778,32.4328,27.1689,8.416,6361.5494,9325.2347,23571.8797,485.6204,0.0,4
19720,10000294,電鍋 桂圓紅棗枸杞銀耳湯,317.94599999999997,12.7721,4.1244,0.4822,0.0489,2.6848,79.9365,10.9275,44.7361,860.0276,44.159,37.3823,1.4213,0.7185,106.0291,26.8273,0.4977,41.5442,0.3704,48.8883,77.7874,102.5902,3015.2267,0.0,4
19721,10000300,(電鍋版)綠豆湯,352.5104,8.1582,18.217,0.8798,0.3051,2.497,70.248,12.6041,1.0238,770.9346,87.697,139.6456,4.0704,2.2254,297.3422,95.7971,9.0154,334.0283,9.408999999999999,305.0981,38.8212,533.7565,17661.6545,0.0,4
19722,10000380,電鍋食譜玉米香菇豬肉湯,247.9411,46.0068,12.9246,11.7546,4.4031,3.8739999999999997,25.4401,13.5473,376.6146,1347.8988,22.2897,55.019,1.761,3.003,258.8032,43.9416,0.315,113.7775,4.0729,4403.0779,5003.1774,2173.5935,9657.5177,23.1466,4
19723,10000485,[Olivi]松子羅勒青醬Pesto,632.7148,18.7483,5.2522,68.0188,9.7134,2.0393,5.9533,2.6081,336.1338,286.6112,38.2863,91.4772,2.5306,2.175,209.1318,2852.4924,15.4013,23.9332,3.0745,9713.3984,41896.7217,16178.4747,4386.0093,0.0,4
19724,10000503,[TJ幸福料理] 超滑嫩蒸蛋,125.6655,35.7503,8.8699,1.7696,0.5147,1.6235,21.6608,12.1857,26.8285,706.6327,20.0185,41.2022,1.508,2.4166,212.3217,88.6533,0.2856,114.7652,1.3917,514.6703,592.4895,659.373,6680.8382,52.7034,4
19725,10000515,[WitiKitchen]免烤核桃地瓜派,535.2048,17.0372,11.5868,48.4789,5.812,1.7483,21.1487,4.9683,63.6468,413.88800000000003,101.4951,127.0982,2.0407,2.2088,335.5012,105.65100000000001,14.6187,51.5475,5.9033,5811.9435,10272.8419,32386.9573,11777.0594,5.9559,4
19726,10000516,[WitiKitchen]巫婆手指餅 Hlloween 萬聖節餅乾,430.7117,20.0732,12.7651,26.3015,7.7921,1.341,39.5192,3.0096,35.8145,294.1984,104.8456,114.3186,2.0085,1.6451,211.3995,379.0918,7.5868,37.724000000000004,1.1572,7792.0733,13511.1145,4821.130999999999,11226.3081,64.8122,4
19727,10000591,[少油版]滷肉 飯 的肉燥,177.3683,59.2565,12.6718,5.7759,1.9544,2.2998,20.5321,9.1685,348.4459,644.5677,51.3688,44.5407,1.8061,2.5687,223.2662,29.2903,1.0307,78.6348,2.7124,1954.3715,2309.7122,1442.0501,10046.8268,21.1603,4
19728,10000659,[年菜料理]紅燒烤麩 免油炸,233.93,29.4229,12.9371,11.2059,1.8,1.1418,22.4336,6.5178,88.8745,372.7846,17.903,28.6098,1.5293,1.5968,112.8085,2017.6976,4.5484,55.8347,2.9012,1800.0346,2563.4825,6838.1269,9874.1178,2.4034,4
19729,10000713,[矽谷美味人妻] 焦糖蜜核桃,567.1502,8.9997,11.4487,49.6834,4.651,1.5341,28.334,4.9127,24.1073,368.671,88.661,127.2654,2.1369,2.2045,327.5121,32.0801,15.1362,52.7237,1.5068,4651.0018,9547.4991,35484.3916,11778.5689,1.0836,4
19730,10000775,[香菇燜雞]香氣濃郁家常菜,248.0588,49.2122,15.7601,11.5407,2.969,2.3131,22.2193,11.6896,192.7319,792.2349,14.9741,45.0383,1.6076,2.3189,218.1545,183.0907,0.4192,107.9242,9.4554,2969.0164,4543.4905,4024.4844,12848.2968,40.7628,4
19731,10000854,[情人節]-杏仁巧克力糖,595.1575,5.0679,12.8656,47.6534,23.5893,2.9149,31.4983,11.6984,43.2685,851.0669,124.5503,255.8856,7.7167,3.3641,388.16900000000004,167.2591,11.7329,35.8912,0.1179,23589.3304,19201.9134,4843.6487,10845.358999999999,13.1141,4
19732,10000885,[減肥食譜] 低卡早餐南瓜燕麥粥,394.9609,22.1901,17.7767,21.8354,4.5097,1.7272,36.4706,9.8231,16.5521,619.0823,28.2799,145.7442,3.0489,2.3501,357.4936,647.9191,5.3873,64.5852,7.4222,4509.7413,8987.1368,8338.1178,19270.0513,0.0,4
19733,10000916,無糖無油 全麥南瓜核桃起司饅頭,295.6669,39.7021,8.581,13.5363,1.8938,1.235,36.9456,4.3311,64.8282,333.5511,53.0254,59.488,1.464,1.3053,176.6876,821.9109,5.1849,60.7092,8.3767,1893.8344,2629.5448,9007.2023,8786.9419,3.0222,4
19734,10000923,[趁熱品嚐]宮廷點心棗泥核桃露,353.0703,6.8919,5.7368,18.9937,1.7289,0.7155,44.5246,3.0605,2.1674,209.9041,36.3783,55.3961,1.0793,1.0227,140.0114,5.1471,5.8149,23.1126,1.0112,1728.8473,3651.0106,13591.8674,5757.7521,0.0,4
19735,10000947,[零油煙]涼拌菠菜,516.5809,17.5666,24.2375,39.8008,8.6368,2.906,15.4892,6.0586,487.2396,527.1914,72.4537,212.4843,1.8482,3.5934,374.7477,949.5032,7.4466,102.5622,3.4829,8636.7681,15478.8729,15677.0132,24155.5708,0.0,4
19736,10000962,電鍋版 核桃布朗尼蛋糕 減糖,459.7679,26.1366,9.2347,36.5004,17.8345,1.7295,26.5528,5.2875,33.1117,603.9683,63.6619,111.315,3.7341,1.9811,250.1984,609.1574,5.957999999999999,33.8082,0.95,17834.4637,9600.1599,8827.6142,8183.3418,103.3915,4
19737,10000970,[電鍋料理]紅豆泥餡,349.5421,8.8162,13.0762,0.3884,0.1051,1.9484,75.7706,11.5399,1.5614,751.8601,54.7081,101.1923,4.4611,1.9083,276.1433,0.0,6.9612,70.9184,0.7746,105.0984,40.7576,241.1948,12722.9076,0.0,4
19738,10000993,[影片] 杏仁瓦片 零失敗 巧果工作室,380.7225,21.6631,12.9063,23.6687,5.7495,1.6076,33.3516,2.3963,123.67,317.3149,106.1332,105.3268,1.6442,1.5157,215.3441,276.1484,7.5466,38.1885,0.7158,5749.5424,12996.9311,4890.3462,11483.8436,101.4783,4
19739,10001001,[學到賺到] 綠豆湯,353.202,8.0121,17.9216,0.8655,0.3002,2.4361,70.7647,12.3997,0.8079999999999999,746.5286,85.3548,135.2757,4.0044,2.1693,292.4002,94.2436,8.8692,328.60400000000004,9.2565,300.1503,38.1916,525.1006,17375.2356,0.0,4
19740,10001032,[鮮菇燒豆腐]簡易家常菜,156.8881,54.7834,10.2912,1.2034,0.2749,3.6797,30.0423,15.2153,348.525,1276.0544,50.4882,61.6156,2.6408,2.9622,258.3622,21.9784,0.5468,139.001,2.0245,274.8695,78.3465,814.8017,7494.8929,0.0,4
19741,10001207,免煮   免加糖黑芝麻糊,183.9299,61.6346,4.1854,10.6392,1.6096,1.704,21.8369,3.6612,0.6556,387.3801,281.6111,87.4351,1.9578,1.4523,139.0655,2.6725,4.9599,32.8482,8.621,1609.6024,4123.7592,4905.9496,3871.2638,0.0,4
19742,10001224,egle的廚房 紅豆餡,380.3129,8.8292,13.0797,6.6133,1.1076,1.9811,69.499,11.5429,1.8169,770.9556,56.1284,104.5633,4.4622,1.9407,276.4059,0.0,11.992,70.9478,0.7748,1107.6103,1518.8458,3973.1468,12726.2218,0.0,4
19743,10001229,egle的廚房 蜜花豆,347.4309,9.9571,14.1495,1.1523,0.243,2.1790000000000003,72.562,12.8559,7.9269,770.924,72.77199999999999,106.1022,4.6339999999999995,1.7618,293.7249,58.4007,1.6093,1.8351,0.3667,242.9971,204.1508,698.1089,12414.0458,0.0,4
19744,10001265,小資女元氣充電 巧克力脆皮奇異果冰棒,284.8102,50.563,9.9585,19.4798,6.9015,1.6206,18.3782,5.4582,118.5107,455.7325,47.8342,112.4201,2.0236,1.8053,193.4276,70.7175,4.4758,50.9544,43.9136,6901.5167,7108.8436,5465.7171,8974.732,0.0,4
19745,10001285,永新沙拉 奶酥抹醬 使用美奶滋 快速,450.4761,21.1309,12.1513,29.3039,9.6272,2.6236,34.7902,1.3361,565.013,403.9747,270.8011,39.2925,0.8222,1.357,247.6992,688.2811,9.5708,47.6268,5.9356,9627.2075,7497.8901,12126.5634,12137.2048,37.7026,4
19746,10001310,早安晨之美 夢幻藍蝶豆花牛奶抹醬,320.6218,17.8994,19.045,4.5671,2.4215,3.0896,53.0633,17.1631,65.1282,1036.9672,102.1493,142.3583,6.2263,2.386,397.3132,162.3823,2.2322,2.5784,0.5207,2421.4616,1078.994,1029.3504,16745.0664,9.8192,4
19747,10001322,杏仁瓦片 ---人人愛,414.6505,26.0846,16.3961,29.7631,6.568,1.7608,25.9954,3.0329,94.8981,330.5046,137.8227,137.3178,2.0493,1.9475,276.7132,319.58,9.8697,46.3705,0.4553,6567.9451,16814.1948,6341.7379,14505.0143,126.45299999999999,4
19748,10001337,俠飯 快速懶人料理 -小黃瓜堅果,348.8633,36.8725,19.6333,25.8554,5.4338,1.7409999999999999,15.8977,9.8938,24.0709,674.9674,38.1822,158.9874,3.3141,2.2946,358.6374,83.8567,5.5674,48.5372,4.3785,5433.7487,10307.7477,10113.8538,21697.3444,0.0,4
19749,10001529,125週年李錦記舊庄特級蠔油 香菇蠔油金瓜,145.6811,58.6258,7.4915,0.5788,0.1231,2.3563,30.9476,12.2116,225.035,872.2797,18.6259,47.7501,1.4931,2.1006,192.622,2482.8994,0.7523,131.9754,10.8085,123.0801,66.9419,384.4014,5493.8221,0.0,4
19750,10001531,一小時完成鬆軟綠豆湯 適合新手製作簡易電鍋料理,362.48199999999997,5.8083,13.0462,0.63,0.2185,1.7754,78.7401,9.0264,0.5876,543.3917,62.571000000000005,98.4748,2.915,1.6364,213.0682,68.6052,6.4564,239.2191,6.7383,218.4964,27.8018,382.2504,12648.4164,0.0,4
19751,10001532,九陽豆漿機 豆渣起司球,335.7048,18.1097,24.7342,13.3049,5.0369,11.5719,32.2794,7.8676,1722.1778,3131.4129,385.5385,127.7522,4.3465,2.3856,362.7708,506.8906,8.6413,17.7857,2.3824,5036.9596,3191.0238,5073.4475,24840.7146,18.2582,4
19752,10001585,金采耶誕 芝麻素脆鱔,345.6955,12.050999999999998,15.9602,7.3569,1.1795,4.2335,60.3995,24.9223,333.5308,1533.9243,56.6344,104.4562,3.5288,4.5526,404.3961,241.9873,2.4402,214.1595,3.4781,1179.4644,3823.4454,2350.3101,11743.6173,0.0,4
19753,10001668,珮琪隨興煮 香菇肉丸,246.7465,43.6638,18.5292,8.217,2.8956,2.8036,27.6031,14.9064,277.8007,1004.6833,19.9977,61.378,2.0048,4.0936,338.7059,46.6325,0.2407,134.6086,2.0288,2895.5746,3337.4414,1912.8889,14290.4493,32.2377,4
19754,10001669,珮琪隨興煮 香菇蒸雞,208.8818,46.1079,17.5988,3.1648,0.8178,3.4992,30.319000000000003,15.7919,446.745,1181.6449,17.6629,64.7115,2.0271,3.6737,300.8822,21.9017,0.3166,140.3306,2.0929,817.7679,1051.5488,1290.7976,11898.2598,41.7406,4
19755,10001706,寶寶食譜 杏仁瓦片,360.2635,36.0308,16.9925,25.8836,4.9244,1.6207,19.4723,2.782,67.7976,322.0591,128.505,124.1212,2.1989,1.9689,278.3131,343.7377,8.9871,54.7951,0.8023,4924.3975,15041.1386,5836.6536,15430.8861,171.0162,4
19756,10001744,33廚房 桂花什錦玉芙蓉,156.2113,64.2394,12.4246,5.6449,1.9715,2.3257,15.6403,7.1947,355.3284,637.6598,28.5979,34.2446,1.5647,2.2377,230.4929,1261.3002,0.7567,84.6644,17.8764,1971.4434,2371.8945,1262.3431,10515.317,111.8394,4
19757,10001807,Pennys House 紅豆薏仁湯,349.4478,11.1906,15.9634,1.8671,0.3139,2.3829,68.596,11.4602,1.6166,779.687,56.6573,135.9503,4.9256,2.5612,337.9581,0.0,7.3526,93.177,0.9917,313.8414,877.3335,674.5801,15247.5524,0.0,4
19758,10001827,WMF快易鍋 綠豆湯,193.6646,4.5741,10.226,0.4938,0.1713,1.4004,38.3442,7.0752,0.5438,432.0926,49.159,78.2719,2.2849,1.2481,166.9045,53.7751,5.0608,187.50400000000002,5.2817,171.2649,21.791999999999998,299.6208,9914.2573,0.0,4
19759,10001828,YBeBe 麻油雞佛仔,296.2794,46.3196,6.3021,18.375,3.2723,1.536,27.5,3.9154,172.5338,520.2713,20.4235,34.4388,1.9142,0.7392,103.5652,124.2227,12.6606,63.3842,1.8981,3272.4233,6953.3844,8121.8515,4330.6312,122.3523,4
19760,10001860,九陽豆漿機 QQ綠豆沙,236.0656,40.2424,14.9657,2.2541,1.3232,2.2255,40.3123,9.4744,15.8211,626.2406,111.2035,108.6,3.0876,1.8556,261.7558,131.9791,6.8047,251.4799,7.0938,1323.2007,466.86199999999997,461.9326,14722.8298,5.9956,4
19761,10001888,大同電鍋 蒸栗子,263.8746,34.32,4.6115,1.44,0.2535,1.6875,57.941,10.4217,1.0635,757.7710000000001,38.5032,59.5086,1.1540000000000001,1.0485,113.6786,24.6407,14.3355,62.1929,14.6675,253.4587,520.3152,665.0582,4106.668,0.0,4
19762,10001902,大吟釀薄鹽醬油 蝦香三絲,197.4497,43.3154,13.3318,1.0051,0.1732,3.1432,39.2111,21.8262,106.9985,1301.502,44.4856,75.2907,2.4226,3.9794,349.7774,119.7082,0.0444,187.9806,2.5732,173.1599,72.5644,733.2441,9109.4918,7.0876,4
19763,10001958,小廚娘習作Diry 超簡單電鍋做枸杞香菇雞湯,248.9758,38.9597,15.4283,6.2747,1.7625,3.2898,36.141,18.7609,177.9075,1317.4295,24.3095,69.6886,2.6408,4.0214,330.6234,55.373000000000005,1.3393,167.6093,2.4559,1762.5175,2711.118,1803.7532,12015.0222,30.9485,4
19764,10001976,小點心 芝麻薄餅,359.097,38.0645,13.5945,26.7345,7.6296,1.4355,20.1709,3.5336,76.1701,224.2321,42.3886,127.5187,3.1842,1.8666,322.0865,437.8791,8.2726,62.4693,1.0145,7629.6249,9746.8558,9256.6886,13764.3496,186.9446,4
19765,10001985,中秋節 奶香綠豆糕,361.5079,7.0369,13.9355,8.9256,5.9617,11.4877,58.6142,8.6093,1823.3658,3141.6259,139.188,103.5177,3.1785,1.7346,250.8317,434.6577,6.4087,229.4003,7.5668,5961.6623,2204.4854,624.7132,13540.4616,21.5318,4
19766,10002009,日式副菜 炒竹輪 露營OK),286.9761,46.8271,14.5462,18.6451,2.8485,2.6032,17.3786,3.7003,558.0682,465.5586,48.8643,53.9802,2.1713,0.8271,187.3084,4062.2292,8.8143,132.5452,0.0,2848.5764,4182.5998,11422.7514,13942.1462,9.3899,4
19767,10002049,毛爸鮮食提案 沁涼爽口小毛冰心綠豆糕,317.4669,29.4317,22.1152,8.9066,2.3505,2.2992,38.4551,7.2468,15.98,767.4139,21.0871,100.3842,2.9694,2.3158,373.5697,118.8666,5.6631,8.6903,0.7687,2350.5566,4741.8311,1857.8137,21924.1132,25.7,4
19768,10002070,可拉的鏡頭 蛋糊炸菇菇,486.4404,8.5753,0.9682,52.0134,8.436,0.4546,5.684,0.1808,83.5992,111.3722,3.028,2.1814,0.1499,0.1068,13.9641,22.6644,41.8272,5.979,0.2413,8436.0086,12411.2121,31063.4133,973.3293,13.319,4
19769,10002110,巧克力杏仁薄片,534.5772,8.0706,16.0157,39.5008,12.9228,2.0273,34.3856,4.7005,12.5713,587.1498,146.3935,169.09,2.4887,2.1097,289.1651,550.4163,10.8005,37.0106,1.0975,12922.8175,19631.9676,6648.4527,13568.6874,37.4016,4
19770,10002127,好孕第期 香拌牛蒡絲,175.2903,64.1777,4.6133,10.4588,1.7625,2.4541,18.2963,5.289,347.3442,582.9549,48.027,89.7884,1.4423,1.4951,165.9874,9.0559,3.4673,14.2479,2.6825,1762.4459,3914.337,4778.559,4216.4876,0.0,4
19771,10002155,年節送禮 南棗核桃糕,384.7432,14.9666,5.6976,17.1658,2.9551,1.3353,57.1983,4.9275,86.7599,408.9573,43.8734,58.3854,1.6667,0.9941,146.0774,68.9663,5.5635,27.3,0.7413,2955.1274,3400.4923,10769.3342,5644.6592,6.0086,4
19772,10002208,低醣生酮 生酮銀耳燕窩  有影片,175.2894,11.4448,11.2634,0.9241,0.1946,1.7472,31.5939,10.3887,6.0360000000000005,617.8143,58.0277,84.7061,3.6837,1.4115,234.3461,49.0701,1.2890000000000001,1.9586,0.3268,194.6219,164.9044,556.116,9865.0803,0.0,4
19773,10002219,免爐火 健康椰棗 堅果,574.7358,10.4298,12.8153,53.6823,4.8249,1.7188,21.3538,6.4796,5.6097,483.4184,88.3349,143.7653,2.4918,2.4317,362.4813,14.6337,16.4113,57.6491,1.8304,4824.8597,10274.7034,38519.4676,13000.6237,0.0,4
19774,10002256,快速料理 快速剝皮法之脫光光小栗子,263.8746,34.32,4.6115,1.44,0.2535,1.6875,57.941,10.4217,1.0635,757.7710000000001,38.5032,59.5086,1.1540000000000001,1.0485,113.6786,24.6407,14.3355,62.1929,14.6675,253.4587,520.3152,665.0582,4106.668,0.0,4
19775,10002260,快速簡易 年節糖-椰棗核桃,530.8528,13.6326,11.5971,46.9379,4.2153,1.6582,26.1742,6.6275,6.1201,497.7357,83.4537,129.9808,2.3968,2.1762,325.5768,12.7849,14.3695,50.6539,1.7255,4215.2788,8976.58,33652.852999999996,11668.7287,0.0,4
19776,10002263,快樂EVERYDAY 麵拖雞柳草莓醬,661.6298,7.9897,4.7841,68.8867,12.2298,0.7324,7.9803,0.2775,124.0799,94.5933,63.599,7.4471,0.3166,0.5219,64.1306,93.5922,53.388999999999996,8.6648,0.5803,12229.7945,16631.7972,39897.9366,4985.2953,18.9967,4
19777,10002320,味道福爾摩莎  簡易版紅麵線,277.4211,30.406,23.7702,4.0554,1.4802,3.2586,38.6299,10.9312,472.5176,803.1489,32.3737,63.8756,4.2338,2.5856,321.3472,3438.6242,0.8144,104.8851,1.8145,1480.1841,1284.7473,1270.1019999999999,21178.0099,45.0815,4
19778,10002343,放生 小火慢滷雪蓮子(鷹嘴豆),298.3472,24.4245,16.5865,4.4030000000000005,0.8012,4.6604,49.9256,9.3983,1203.1897,926.6137,73.1869,102.2541,4.314,1.6502,292.4649,15.7698,6.9354,577.2041,0.0,801.2479,1140.8414,2460.9305,15227.3846,0.0,4
19779,10002345,東煮 香烤栗子 Oven Rosted Chestnut,263.8746,34.32,4.6115,1.44,0.2535,1.6875,57.941,10.4217,1.0635,757.7710000000001,38.5032,59.5086,1.1540000000000001,1.0485,113.6786,24.6407,14.3355,62.1929,14.6675,253.4587,520.3152,665.0582,4106.668,0.0,4
19780,10002370,芝司樂 孤單聖誕夜 簡單土司三明治,399.4188,27.3429,15.8879,23.8901,8.4384,2.6188,30.2603,5.0219,628.1477,245.2549,155.3741,77.2069,1.5517,2.0889,270.3403,250.4368,7.3338,70.6571,0.3656,8438.4834,9793.0537,5641.0005,16861.4389,19.3541,4
19781,10002400,阿公好料 鷹嘴豆(雪蓮子)咖哩 五辛素,205.8682,47.7655,10.9132,3.5248,0.6029,3.0359,34.7605,8.8526,99.6897,893.7188,307.2433,114.7106,8.2044,1.4463,192.0104,2297.9849,7.6734,336.4001,14.3151,602.9689,1085.2525,1820.0428,9759.5155,0.0,4
19782,10002473,厚生廚房 南瓜紅豆粿,265.5237,32.0771,10.1738,0.5161,0.1361,1.7145,55.5186,8.6832,5.9313,664.998,47.0885,76.1087,3.2616,1.6164,209.9332,1030.997,4.7441,75.5403,4.7488,136.0892,158.9132,219.5812,9670.4384,0.0,4
19783,10002481,厚生廚房 洛神花果醬,290.2074,20.1527,4.6708,0.3632,0.2017,3.9932,70.82,17.8786,10.1126,1059.4583,647.5479,192.0241,2.4521,1.1135,153.755,25.1772,1.4354,30.7306,5.287999999999999,201.6755,55.8254,93.05,2504.9417,0.0,4
19784,10002482,厚生廚房 洛神花蜜餞,334.5695,7.055,5.3519,0.32899999999999996,0.2008,5.4761,81.7879,20.755,174.7652,1447.836,757.722,223.8701,2.8806,1.2844,177.1268,29.5439,1.5835,36.0211,0.0,200.81,35.4865,77.7653,2939.3964,0.0,4
19785,10002484,厚生廚房 紅豆湯圓,345.2012,20.3657,11.4456,7.5077,3.0241,1.564,59.117,8.6164,2.1845,555.2649,65.85600000000001,85.3935,3.5321,1.7146,373.7004,0.0,15.5775,50.8837,0.5515,3024.0672,2922.9408,1557.9395,11181.987,0.0,4
19786,10002493,厚生廚房 香菇燴絲瓜,150.577,58.5813,7.0758,1.1088,0.1996,1.9072,31.326999999999998,11.6613,183.1743,686.2425,15.7964,43.4355,1.3365,2.0503,181.1069,5.9903,0.3685,117.6701,4.2739,199.58599999999998,222.3816,684.1501,4475.7412,0.0,4
19787,10002494,厚生廚房 香菇雞湯,141.0963,32.7585,11.5428,4.9769,1.0877,1.5519999999999998,13.589,7.1186,94.338,529.2114,11.7289,31.3071,1.2785,1.9228,182.0718,52.428999999999995,0.2651,67.4323,1.5849,1087.6799,1896.2037,1993.9964,9037.1823,41.7964,4
19788,10002517,厚生廚房 麻油薑,537.0913,37.765,0.0516,59.9255,9.9172,0.252,2.0059,0.552,4.8,108.0,5.6,6.0,0.14,0.08800000000000001,8.8,13.3328,106.0092,0.41600000000000004,4.4,9917.1762,23976.1664,25902.0645,0.0,0.0,4
19789,10002542,厚生廚房 鮮炸蚵仔酥,529.0145,31.0511,3.3092,53.641999999999996,8.7575,0.7062,11.3113,0.2494,51.9045,80.2188,39.4431,19.5693,2.2213,3.5282,44.8571,377.1962,43.1089,16.8243,1.2772,8757.4798,12707.7025,32047.2606,2776.9104,18.2223,4
19790,10002567,哇菜影音食譜 起司薯球,463.7323,33.3692,4.982,41.2846,7.1959,0.8668,19.5122,0.8958,115.5103,204.2849,42.6734,14.7066,0.7873,0.6756,66.5907,73.0582,32.2215,20.2749,7.0138,7195.9241,10040.8859,23918.7171,4935.5607,36.3997,4
19791,10002583,皇兒廚藝 香菇炒蛋,235.9533,38.461,16.2926,4.5617,1.4266,3.2249,37.4598,19.0388,298.4258,1104.0386,34.8347,67.0625,2.7256,3.9898,368.1791,233.8865,0.7718,192.0336,1.5301,1426.5862,1729.8924,1398.6604,13004.4862,163.8217,4
19792,10002607,飛利浦萬用鍋 香菇雞湯,284.1966,18.6653,17.8869,1.3869,0.2375,5.2338,56.8307,31.4493,276.853,2100.6285,31.978,103.0767,3.2045,5.6708,473.5569,5.3031,0.1489,268.4459,2.2828,237.4761,109.6905,1035.2563,12119.5781,0.3467,4
19793,10002619,香菇雞湯X一咖電鍋,146.1486,22.2942,9.5185,4.3951,1.2478,1.8453,19.5857,11.030999999999999,85.8736,751.8971,13.9437,40.4439,1.5653,2.4446,199.8453,33.2349,0.8459,98.0641,1.5597,1247.7441,1939.2233,1210.4507,7643.8232,22.285999999999998,4
19794,10002681,差不多食譜 南瓜牛奶 Pumpkin in Milk,207.4567,60.1837,10.0338,14.2714,3.2482,2.1147,13.3965,3.4514,60.7587,487.6709,50.9826,185.1293,2.5789999999999997,2.8321,412.6878,1776.9521,6.0292,88.7449,7.0148,3248.2458,4804.8663,6214.7119999999995,10165.9863,3.8868,4
19795,10002731,泰山橄欖油 低熱量杏仁薄片,410.7466,28.6341,15.2228,29.9048,3.8796,1.4838,24.7567,2.6321,55.7173,295.6058,120.3603,118.0561,1.9588,1.7951,252.3027,210.5262,9.9448,46.7152,0.5664,3879.5385,19813.2503,6187.3781,13691.7036,131.523,4
